158.910114,0.962499,249.876907,45.123479,0.621358
154.496588,12.497185,62.569057,8.629071,0.63195
38.858989,45.88766,246.687258,40.608629,0.492576
132.114141,49.670546,303.764504,40.02849,0.529111
172.399533,35.53178,303.302316,42.51734,0.683875
191.616314,10.593229,289.83501,37.392718,0.33043
260.140644,32.663335,27.53605,43.450344,0.546391
329.478464,41.907275,120.960317,44.393176,0.543895
258.971843,33.608416,125.73846,45.864374,0.398392
265.176081,36.026124,19.213874,29.253929,0.345136
309.642234,35.361769,89.14441,46.977996,0.68666
250.052043,27.585569,146.715648,23.821349,0.790282
52.969913,54.738534,201.632526,31.127292,0.267705
115.019841,49.738765,339.934793,30.95265,0.179616
26.726522,54.673087,178.105733,31.887512,0.461889
342.323952,45.960746,251.047844,1.233722,0.413755
65.493978,25.480825,326.363467,18.416435,0.810099
300.718604,33.630461,86.210926,51.089884,0.648964
157.765426,32.138508,263.834945,23.778504,0.333545
341.592432,29.318966,88.624478,27.544233,0.89092
22.082317,3.781652,291.993162,1.348574,0.321431
170.880662,1.684617,260.929609,1.66378,0.62592
35.12007,28.036623,128.585525,6.475851,0.603609
307.378554,34.167232,70.035518,38.484236,0.513967
326.7456,43.87862,201.901071,30.71733,0.272838
337.534782,41.222778,123.973046,43.564219,0.296471
38.273735,15.508211,142.876361,42.257877,0.763521
48.161027,40.012389,146.725696,10.059876,0.795792
238.864448,17.518254,144.617723,13.202864,0.741528
88.893495,36.647961,191.245713,16.042133,0.704785
135.880081,44.456969,350.532495,39.975097,0.472804
216.410343,32.381597,108.32522,26.082037,0.605654
267.634798,32.392769,27.183739,37.858758,0.615772
345.086125,12.627068,254.500499,2.612282,0.362982
336.206923,54.373602,193.880647,29.562467,0.053128
53.739629,3.53515,145.478512,26.159539,0.432064
231.334429,21.030423,331.27022,24.169647,0.676218
265.758866,35.373936,20.149486,30.1842,0.671199
229.947653,8.290291,326.567828,38.351107,0.389514
180.70654,32.333051,304.934174,41.625046,0.531521
86.326841,29.406693,185.430352,15.680283,0.611327
24.780713,46.613634,231.624438,40.142567,0.490681
268.08857,21.196481,5.176003,17.649011,0.23807
313.829839,40.795985,161.233737,45.809213,0.28811
207.342869,3.876098,115.171272,29.216732,0.284878
286.689149,32.061768,38.729908,30.926377,0.459651
241.935334,4.486909,151.626902,3.924307,0.400182
119.154421,30.561286,25.412831,6.306358,0.578818
41.006136,46.318685,237.868088,42.425385,0.57479
250.010312,3.006841,342.414039,38.605648,0.513168
71.402882,52.520369,226.37655,34.790555,0.473893
95.908376,21.542977,195.952255,23.834596,0.617383
271.400189,37.552167,45.687687,42.248099,0.807369
313.0122,38.468504,188.387499,35.569698,0.798273
143.66451,31.590113,262.649149,38.237059,0.58804
181.204625,32.679859,330.610958,53.305434,0.574625
331.65401,19.544222,225.288607,38.439885,0.477422
288.047882,20.17476,194.734348,8.939891,0.49898
124.983685,41.496699,1.389126,32.025096,0.504495
349.116728,10.150641,79.523729,2.272042,0.828725
225.369332,27.728019,117.417719,30.385812,0.353361
234.718946,27.963928,325.344263,1.177649,0.602632
291.125172,39.258693,62.125866,38.755362,0.220216
182.148394,17.665677,87.741184,13.565306,0.406595
291.127837,26.813702,41.441736,34.483539,0.585519
75.405022,29.995456,196.683936,41.969908,0.290564
50.143747,26.335251,311.505416,16.87937,0.546673
8.280368,39.378432,124.302953,28.125535,0.541166
211.50544,21.62282,104.553543,36.336805,0.453677
331.344831,21.445903,64.425118,7.789347,0.75879
144.978862,42.080104,289.003335,41.868604,0.307414
0.625702,35.67381,249.592363,26.563207,0.612101
90.309949,44.970162,258.636506,44.431129,0.273463
237.910763,24.004767,348.924473,38.842026,0.295774
157.337667,28.925747,67.194945,0.258265,0.56018
351.654557,33.402047,85.055089,5.139917,0.785774
356.13054,19.07554,265.135978,2.87354,0.669939
168.261387,34.168425,274.511043,22.403214,0.479794
167.362532,37.133287,260.271041,3.833717,0.722368
333.346339,3.066883,64.299815,17.253892,0.402815
82.555708,22.870623,343.131791,21.215051,0.288843
79.575769,8.214443,172.255651,17.946298,0.450715
271.879718,11.059563,180.867802,5.162828,0.465934
163.859454,8.602396,69.124194,28.621039,0.240294
219.038623,24.512387,328.356587,35.960181,0.242056
149.705437,28.184096,245.764153,11.143275,0.733062
356.009724,37.610637,221.625639,42.237089,0.562293
136.068939,51.767442,320.388016,38.153374,0.437735
222.430352,16.559537,127.061378,17.467914,0.383862
273.510797,32.332999,10.006019,10.132407,0.807439
139.362985,19.703893,245.335907,37.538383,0.422716
162.554926,1.871079,252.816079,7.942811,0.651615
3.033343,10.148323,101.141619,38.236981,0.385478
30.041247,47.762649,162.896932,31.696761,0.701564
112.864576,34.818501,231.244351,34.349316,0.573958
37.784807,37.91887,154.38488,29.889545,0.577719
244.457722,42.916842,335.53158,1.154704,0.582679
308.185374,28.65205,194.840007,35.951387,0.923576
183.28408,13.057067,92.502411,3.366478,0.47791
